word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,gpt-4_response,gpt4_rating,sm_human,sm_gpt
panel,It was a control panel.,It was a consumer panel.,False,Polysemy,control,consumer,M1_a_M2_b,N,1.222222222,1.0,0.222222222,18,1.165966176,0.230144858,0.096629083,0.274820863,M1_a,M2_b,2,2,0.11403325033617528,0.10472621421424855
panel,It was an instrument panel.,It was an advisory panel.,False,Polysemy,instrument,advisory,M1_b_M2_a,N,1.5,1.5,0.0,4,1.290994449,0.372277975,0.117012918,0.645497224,M1_b,M2_a,2,2,0.05011544391849432,0.08333333333333326
panel,It was an instrument panel.,It was a consumer panel.,False,Polysemy,instrument,consumer,M1_b_M2_b,N,1.076923077,1.0,0.076923077,13,1.255755978,0.205780923,0.096011698,0.348284044,M1_b,M2_b,2,2,0.09030991478861505,0.05327073759374246
panel,It was a control panel.,It was an instrument panel.,True,Polysemy,control,instrument,M1_a_M1_b,N,1.8,2.0,0.2,20,1.576137851,0.077652931,0.066153884,0.352435138,M1_a,M1_b,3,3,0.054530642501724014,0.04521407550374856
panel,It was an advisory panel.,It was a consumer panel.,True,Polysemy,advisory,consumer,M2_a_M2_b,N,3.0,3.0,0.0,12,0.953462589,0.307659984,0.109875023,0.275240941,M2_a,M2_b,3,3,0.0507403345916686,0.0963038858849361
passage,It was a secret passage.,It was a literary passage.,False,Polysemy,secret,literary,M1_a_M2_a,N,0.1,0.0,0.1,10,0.316227766,0.351558268,0.07680124,0.1,M1_a,M2_a,2,2,0.09037036585616798,0.21216140284166474
passage,It was a secret passage.,It was a biblical passage.,False,Polysemy,secret,biblical,M1_a_M2_b,N,0.428571429,0.0,0.428571429,14,0.513552591,0.417132974,0.097741723,0.137252703,M1_a,M2_b,2,2,0.06216399071685308,0.23008114645054767
passage,It was a narrow passage.,It was a literary passage.,False,Polysemy,narrow,literary,M1_b_M2_a,N,0.888888889,1.0,0.111111111,9,1.054092553,0.418398261,0.0909217,0.351364184,M1_b,M2_a,2,2,0.13794916824922132,0.22218254069479781
passage,It was a narrow passage.,It was a biblical passage.,False,Polysemy,narrow,biblical,M1_b_M2_b,N,0.230769231,0.0,0.230769231,13,0.59914469,0.45705986,0.074587941,0.166172838,M1_b,M2_b,2,2,0.11213201149799279,0.3017027512448245
passage,It was a secret passage.,It was a narrow passage.,True,Polysemy,secret,narrow,M1_a_M1_b,N,3.692307692,4.0,0.307692308,13,0.630425172,0.096275568,0.074709654,0.174848483,M1_a,M1_b,3,3,0.036785064690184166,0.03438424147933028
passage,It was a literary passage.,It was a biblical passage.,True,Polysemy,literary,biblical,M2_a_M2_b,N,3.611111111,4.0,0.388888889,18,0.978527639,0.191856861,0.039234698,0.230641176,M2_a,M2_b,3,3,0.04185948273492679,0.15133157520849438
pen,She penned her animals.,She penned her memoirs.,False,Homonymy,animals,memoirs,M1_a_M2_a,V,0.4,0.0,0.4,10,0.516397779,0.464779556,0.138799191,0.163299316,M1_a,M2_a,2,2,0.053673152245379496,0.0341757212268371
pen,She penned her animals.,She penned her thoughts.,False,Homonymy,animals,thoughts,M1_a_M2_b,V,0.545454545,0.0,0.545454545,11,1.035725481,0.322282195,0.094427526,0.312282982,M1_a,M2_b,2,2,0.11566987890834224,0.031037209750091166
pen,She penned her livestock.,She penned her memoirs.,False,Homonymy,livestock,memoirs,M1_b_M2_a,V,0.647058824,0.0,0.647058824,17,0.996316746,0.480618358,0.185153425,0.241642305,M1_b,M2_a,2,2,0.10675471290360616,0.03522734906322611
pen,She penned her livestock.,She penned her thoughts.,False,Homonymy,livestock,thoughts,M1_b_M2_b,V,0.5,0.0,0.5,12,0.797724035,0.354411125,0.140421927,0.230283093,M1_b,M2_b,2,2,0.20694026049687442,0.033908216920704004
pen,She penned her animals.,She penned her livestock.,True,Homonymy,animals,livestock,M1_a_M1_b,V,3.529411765,4.0,0.470588235,17,1.067570083,0.078797758,0.03989011,0.258923777,M1_a,M1_b,4,4,0.029470325826401522,0.022745450240084564
pen,She penned her memoirs.,She penned her thoughts.,True,Homonymy,memoirs,thoughts,M2_a_M2_b,V,3.3,4.0,0.7,10,1.159501809,0.447730839,0.078773856,0.366666667,M2_a,M2_b,4,4,0.06444936480949959,0.02247478009232129
perch,It was a tasty perch.,It was a lofty perch.,False,Homonymy,tasty,lofty,M1_a_M2_a,N,0.666666667,1.0,0.333333333,9,0.707106781,0.161617517,0.047499657,0.23570226,M1_a,M2_a,2,2,0.3063542271437151,0.4030871208147344
perch,It was a tasty perch.,It was a secure perch.,False,Homonymy,tasty,secure,M1_a_M2_b,N,0.6,0.0,0.6,5,0.894427191,0.173960328,0.0516572,0.4,M1_a,M2_b,3,3,0.29661482295081065,0.3640272966067808
perch,It was a freshwater perch.,It was a lofty perch.,False,Homonymy,freshwater,lofty,M1_b_M2_a,N,1.3125,1.0,0.3125,16,1.447699324,0.316257119,0.119325459,0.361924831,M1_b,M2_a,2,2,0.10461353210200197,0.2958063632410004
perch,It was a freshwater perch.,It was a secure perch.,False,Homonymy,freshwater,secure,M1_b_M2_b,N,1.666666667,2.0,0.333333333,15,1.290994449,0.333974421,0.116146207,0.333333333,M1_b,M2_b,2,2,0.1434916831763915,0.2298459537845946
perch,It was a tasty perch.,It was a freshwater perch.,True,Homonymy,tasty,freshwater,M1_a_M1_b,N,2.25,2.5,0.25,12,1.602554779,0.188228965,0.107634246,0.462617716,M1_a,M1_b,4,4,0.1562003951303853,0.052005901675798216
perch,It was a lofty perch.,It was a secure perch.,True,Homonymy,lofty,secure,M2_a_M2_b,N,2.5,3.0,0.5,20,1.504379571,0.115147412,0.025611639,0.336389499,M2_a,M2_b,4,4,0.023982123422232937,0.072039272861663
pick,He picked his coffee.,He picked his scab.,False,Polysemy,coffee,scab,M1_a_M2_a,V,0.733333333,1.0,0.266666667,15,0.798808637,0.15991509,0.086674511,0.206251503,M1_a,M2_a,2,2,0.15958588382639882,0.08609230623258624
pick,He picked his coffee.,He picked his nose.,False,Polysemy,coffee,nose,M1_a_M2_b,V,0.538461538,0.0,0.538461538,13,0.877058019,0.211315513,0.101501822,0.243252128,M1_a,M2_b,2,2,0.1284816964724126,0.1201173098718803
pick,He picked his dinner.,He picked his scab.,False,Polysemy,dinner,scab,M1_b_M2_a,V,0.894736842,1.0,0.105263158,19,0.87526103,0.291501582,0.093960941,0.200798652,M1_b,M2_a,2,2,0.15112099326738182,0.2072122625228019
pick,He picked his dinner.,He picked his nose.,False,Polysemy,dinner,nose,M1_b_M2_b,V,0.583333333,0.0,0.583333333,12,1.164500153,0.366639793,0.109284937,0.336162238,M1_b,M2_b,2,2,0.04445746959313246,0.24651348022418418
pick,He picked his coffee.,He picked his dinner.,True,Polysemy,coffee,dinner,M1_a_M1_b,V,3.428571429,4.0,0.571428571,7,0.786795792,0.221626163,0.06498313,0.297380857,M1_a,M1_b,3,3,0.08344571127180733,0.12418868781828662
pick,He picked his scab.,He picked his nose.,True,Polysemy,scab,nose,M2_a_M2_b,V,3.636363636,4.0,0.363636364,11,0.504524979,0.156949222,0.058389723,0.152120005,M2_a,M2_b,3,3,0.08389779437619849,0.11928448177239392
pitcher,He saw the fast pitcher.,He saw the glass pitcher.,False,Homonymy,fast,glass,M1_a_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.448589623,0.058187366,0.071428571,M1_a,M2_a,2,2,0.08911141350388208,0.09398967949879256
pitcher,He saw the fast pitcher.,He saw the plastic pitcher.,False,Homonymy,fast,plastic,M1_a_M2_b,N,0.307692308,0.0,0.307692308,13,0.630425172,0.352484643,0.079657257,0.174848483,M1_a,M2_b,2,2,0.07025859875503815,0.12217965284865395
pitcher,He saw the right-handed pitcher.,He saw the glass pitcher.,False,Homonymy,right-handed,glass,M1_b_M2_a,N,0.4,0.0,0.4,15,0.828078671,0.560444891,0.070770621,0.213808994,M1_b,M2_a,2,2,0.04242665818481284,0.06066356337227574
pitcher,He saw the right-handed pitcher.,He saw the plastic pitcher.,False,Homonymy,right-handed,plastic,M1_b_M2_b,N,0.153846154,0.0,0.153846154,13,0.375533808,0.553768069,0.083898902,0.104154339,M1_b,M2_b,2,2,0.02609266373904906,0.11222185055851586
pitcher,He saw the fast pitcher.,He saw the right-handed pitcher.,True,Homonymy,fast,right-handed,M1_a_M1_b,N,3.785714286,4.0,0.214285714,14,0.425815314,0.514390618,0.066372216,0.11380393,M1_a,M1_b,4,4,0.028783980600619596,0.027373135991375253
pitcher,He saw the glass pitcher.,He saw the plastic pitcher.,True,Homonymy,glass,plastic,M2_a_M2_b,N,3.5,4.0,0.5,8,1.414213562,0.054722905,0.028729558,0.5,M2_a,M2_b,4,4,0.015132070124636687,0.032908639019512353
poach,She poached the deer.,She poached the eggs.,False,Homonymy,deer,eggs,M1_a_M2_a,V,0.833333333,0.5,0.333333333,12,0.937436867,0.177143097,0.146079957,0.270614714,M1_a,M2_a,2,2,0.1546368984284947,0.08940272548641148
poach,She poached the deer.,She poached the vegetables.,False,Homonymy,deer,vegetables,M1_a_M2_b,V,1.363636364,1.0,0.363636364,11,1.433368569,0.20310396,0.146395802,0.432176885,M1_a,M2_b,2,2,0.08116514950758569,0.09138217387915892
poach,She poached the bear.,She poached the eggs.,False,Homonymy,bear,eggs,M1_b_M2_a,V,0.571428571,0.0,0.571428571,7,0.786795792,0.195071042,0.10395509,0.297380857,M1_b,M2_a,2,2,0.20760654852973093,0.0668430501763837
poach,She poached the bear.,She poached the vegetables.,False,Homonymy,bear,vegetables,M1_b_M2_b,V,0.5,0.0,0.5,14,0.940539943,0.273703039,0.119645,0.251369873,M1_b,M2_b,2,2,0.10937766324805198,0.0799125875435277
poach,She poached the deer.,She poached the bear.,True,Homonymy,deer,bear,M1_a_M1_b,V,3.842105263,4.0,0.157894737,19,0.688247202,0.075741172,0.030859768,0.157894737,M1_a,M1_b,4,4,0.024327864624589246,0.019115819494160968
poach,She poached the eggs.,She poached the vegetables.,True,Homonymy,eggs,vegetables,M2_a_M2_b,V,3.142857143,3.0,0.142857143,14,0.864437822,0.094468653,0.037650466,0.231030726,M2_a,M2_b,3,3,0.0441559703142963,0.017292370176009264
port,It was a windy port.,It was a delicious port.,False,Homonymy,windy,delicious,M1_a_M2_a,N,0.2,0.0,0.2,5,0.447213595,0.225065172,0.076441467,0.2,M1_a,M2_a,1,1,0.17793904946290662,0.38993406001660813
port,It was a windy port.,It was a sweet port.,False,Homonymy,windy,sweet,M1_a_M2_b,N,1.5,1.5,0.0,16,1.264911064,0.230878294,0.060819387,0.316227766,M1_a,M2_b,2,2,0.09761581239818662,0.3613336263414949
port,It was a seaside port.,It was a delicious port.,False,Homonymy,seaside,delicious,M1_b_M2_a,N,0.538461538,0.0,0.538461538,13,0.660225292,0.208070636,0.083219051,0.183113549,M1_b,M2_a,1,1,0.2205831311978974,0.2700681313981881
port,It was a seaside port.,It was a sweet port.,False,Homonymy,seaside,sweet,M1_b_M2_b,N,1.4375,1.5,0.0625,16,1.209338662,0.214503407,0.070518613,0.302334666,M1_b,M2_b,2,2,0.14871923620621297,0.26789334869612436
port,It was a windy port.,It was a seaside port.,True,Homonymy,windy,seaside,M1_a_M1_b,N,3.416666667,4.0,0.583333333,12,0.99620492,0.160221756,0.081309736,0.287579589,M1_a,M1_b,4,4,0.060379611181236026,0.03887998308765739
port,It was a delicious port.,It was a sweet port.,True,Homonymy,delicious,sweet,M2_a_M2_b,N,3.0,3.0,0.0,15,1.362770288,0.06746316,0.034573555,0.351865775,M2_a,M2_b,4,4,0.11803654823563103,0.03030848521294116
position,He was in a distinguished position.,He was in a fetal position.,False,Polysemy,distinguished,fetal,M1_a_M2_a,N,1.071428571,1.0,0.071428571,14,0.997248963,0.472413003,0.116409481,0.266525996,M1_a,M2_a,2,2,0.03416228529677179,0.03439090082946494
position,He was in a distinguished position.,He was in a yoga position.,False,Polysemy,distinguished,yoga,M1_a_M2_b,N,1.0,1.0,0.0,15,0.845154255,0.377835095,0.123289764,0.21821789,M1_a,M2_b,2,2,0.055602991388863376,0.04486613411816143
position,He was in a prominent position.,He was in a fetal position.,False,Polysemy,prominent,fetal,M1_b_M2_a,N,0.888888889,1.0,0.111111111,9,0.927960727,0.421254575,0.099252403,0.309320242,M1_b,M2_a,2,2,0.01427427041047269,0.03439090082946494
position,He was in a prominent position.,He was in a yoga position.,False,Polysemy,prominent,yoga,M1_b_M2_b,N,0.923076923,1.0,0.076923077,13,1.11516355,0.326377571,0.100645661,0.30929072,M1_b,M2_b,2,2,0.031144573476072135,0.04486613411816143
position,He was in a distinguished position.,He was in a prominent position.,True,Polysemy,distinguished,prominent,M1_a_M1_b,N,3.666666667,4.0,0.333333333,12,0.651338947,0.094648838,0.045653522,0.188025358,M1_a,M1_b,4,4,0.024738138616032357,0.0
position,He was in a fetal position.,He was in a yoga position.,True,Polysemy,fetal,yoga,M2_a_M2_b,N,3.5,4.0,0.5,14,1.160238702,0.231586754,0.059286058,0.310086836,M2_a,M2_b,3,3,0.010877891992643662,0.03159975058749542
post,It was a wooden post.,It was a teaching post.,False,Homonymy,wooden,teaching,M1_a_M2_a,N,1.0,1.0,0.0,14,1.109400392,0.234244347,0.113972306,0.296499727,M1_a,M2_a,2,2,0.09944668872597906,0.29179947217182955
post,It was a wooden post.,It was a challenging post.,False,Homonymy,wooden,challenging,M1_a_M2_b,N,0.375,0.0,0.375,16,0.619139187,0.320349455,0.108090639,0.154784797,M1_a,M2_b,2,2,0.13251524516661128,0.09626216110646124
post,It was a fence post.,It was a teaching post.,False,Homonymy,fence,teaching,M1_b_M2_a,N,0.583333333,0.0,0.583333333,12,0.792961461,0.295176446,0.096424758,0.228908257,M1_b,M2_a,2,2,0.11363242708847876,0.18565492895404467
post,It was a fence post.,It was a challenging post.,False,Homonymy,fence,challenging,M1_b_M2_b,N,1.083333333,1.0,0.083333333,12,0.900336637,0.404846311,0.108451903,0.2599048,M1_b,M2_b,2,2,0.12270290259577388,0.06238553812300918
post,It was a wooden post.,It was a fence post.,True,Homonymy,wooden,fence,M1_a_M1_b,N,3.833333333,4.0,0.166666667,12,0.577350269,0.137798846,0.066809416,0.166666667,M1_a,M1_b,4,4,0.01484925263614123,0.10135489473870485
post,It was a teaching post.,It was a challenging post.,True,Homonymy,teaching,challenging,M2_a_M2_b,N,1.363636364,1.0,0.363636364,11,1.120064933,0.205013216,0.096061766,0.337712284,M2_a,M2_b,3,3,0.06481466712580775,0.17282980813148885
punch,He had the alcoholic punch.,He had the strongest punch.,False,Homonymy,alcoholic,strongest,M1_a_M2_a,N,0.428571429,0.0,0.428571429,14,1.157868447,0.38242346,0.173151553,0.309453359,M1_a,M2_a,3,3,0.27164154889142433,0.40559660981635903
punch,He had the alcoholic punch.,He had the quickest punch.,False,Homonymy,alcoholic,quickest,M1_a_M2_b,N,0.222222222,0.0,0.222222222,9,0.440958552,0.408398867,0.199571908,0.146986184,M1_a,M2_b,2,2,0.23242929603450224,0.40246407611937773
punch,He had the fruit punch.,He had the strongest punch.,False,Homonymy,fruit,strongest,M1_b_M2_a,N,0.1,0.0,0.1,10,0.316227766,0.439917147,0.173324049,0.1,M1_b,M2_a,2,2,0.19757644013683273,0.4409188282533498
punch,He had the fruit punch.,He had the quickest punch.,False,Homonymy,fruit,quickest,M1_b_M2_b,N,0.142857143,0.0,0.142857143,14,0.36313652,0.450152278,0.186375141,0.097052317,M1_b,M2_b,2,2,0.16360895047313972,0.4312632080992663
punch,He had the alcoholic punch.,He had the fruit punch.,True,Homonymy,alcoholic,fruit,M1_a_M1_b,N,3.833333333,4.0,0.166666667,12,0.389249472,0.247438788,0.060580909,0.112366644,M1_a,M1_b,3,3,0.0345635593850937,0.023446366685902054
punch,He had the strongest punch.,He had the quickest punch.,True,Homonymy,strongest,quickest,M2_a_M2_b,N,3.777777778,4.0,0.222222222,18,0.548318881,0.060931325,0.042283833,0.12924,M2_a,M2_b,4,4,0.015889657549293723,0.015189994837249587
pupil,She had a brilliant pupil.,She had a dilated pupil.,False,Homonymy,brilliant,dilated,M1_a_M2_a,N,0.714285714,0.0,0.714285714,14,1.437335753,0.324471354,0.164594412,0.384144138,M1_a,M2_a,2,2,0.051584772477037744,0.02631578947368418
pupil,She had a brilliant pupil.,She had a cloudy pupil.,False,Homonymy,brilliant,cloudy,M1_a_M2_b,N,0.25,0.0,0.25,8,0.46291005,0.337472141,0.157416463,0.163663418,M1_a,M2_b,2,2,0.018271544845605447,0.02631578947368418
pupil,She had an interested pupil.,She had a dilated pupil.,False,Homonymy,interested,dilated,M1_b_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.343187094,0.158673644,0.071428571,M1_b,M2_a,2,2,0.060581445590177196,0.03851769786569281
pupil,She had an interested pupil.,She had a cloudy pupil.,False,Homonymy,interested,cloudy,M1_b_M2_b,N,0.153846154,0.0,0.153846154,13,0.375533808,0.353193879,0.220721304,0.104154339,M1_b,M2_b,2,2,0.06376649866548034,0.03851769786569281
pupil,She had a brilliant pupil.,She had an interested pupil.,True,Homonymy,brilliant,interested,M1_a_M1_b,N,3.692307692,4.0,0.307692308,13,0.854850414,0.116787791,0.080570936,0.237092846,M1_a,M1_b,4,4,0.021571961377576665,0.009381870528289538
pupil,She had a dilated pupil.,She had a cloudy pupil.,True,Homonymy,dilated,cloudy,M2_a_M2_b,N,2.333333333,3.0,0.666666667,15,1.67616342,0.115702033,0.176072359,0.432783534,M2_a,M2_b,3,3,0.046147355240140464,0.0
push,He pushed the cocaine.,He pushed the bed.,False,Polysemy,cocaine,bed,M1_a_M2_a,V,2.2,2.0,0.2,10,1.229272594,0.350416481,0.1085428,0.388730126,M1_a,M2_a,2,2,0.05638592096244632,0.10156585770242621
push,He pushed the cocaine.,He pushed the desk.,False,Polysemy,cocaine,desk,M1_a_M2_b,V,1.071428571,1.0,0.071428571,14,0.916874768,0.3361094,0.121903241,0.245045089,M1_a,M2_b,2,2,0.04233031948481747,0.03903093782289835
push,He pushed the drugs.,He pushed the bed.,False,Polysemy,drugs,bed,M1_b_M2_a,V,0.846153846,1.0,0.153846154,13,0.554700196,0.363268316,0.127490759,0.153846154,M1_b,M2_a,2,2,0.021403810752713137,0.0715233091147407
push,He pushed the drugs.,He pushed the desk.,False,Polysemy,drugs,desk,M1_b_M2_b,V,0.842105263,0.0,0.842105263,19,1.067872126,0.401321113,0.13549304,0.244986667,M1_b,M2_b,2,2,0.019918705972470585,0.015342048195779778
push,He pushed the cocaine.,He pushed the drugs.,True,Polysemy,cocaine,drugs,M1_a_M1_b,V,3.857142857,4.0,0.142857143,14,0.36313652,0.217148781,0.05676192,0.097052317,M1_a,M1_b,4,4,0.038789966883039484,0.018663751136577256
push,He pushed the bed.,He pushed the desk.,True,Polysemy,bed,desk,M2_a_M2_b,V,4.0,4.0,0.0,7,0.0,0.094742,0.052688241,0.0,M2_a,M2_b,4,4,0.010720424045808752,0.055847724670577414
racket,That was a loud racket.,That was a badminton racket.,False,Homonymy,loud,badminton,M1_a_M2_a,N,0.125,0.0,0.125,16,0.341565026,0.286288083,0.088480949,0.085391256,M1_a,M2_a,1,1,0.22314430850899658,0.21561856390647816
racket,That was a loud racket.,That was a tennis racket.,False,Homonymy,loud,tennis,M1_a_M2_b,N,0.176470588,0.0,0.176470588,17,0.52859414,0.298933864,0.102135122,0.12820291,M1_a,M2_b,2,2,0.17090128800373128,0.11782046003053281
racket,That was an annoying racket.,That was a badminton racket.,False,Homonymy,annoying,badminton,M1_b_M2_a,N,0.166666667,0.0,0.166666667,12,0.389249472,0.262139261,0.062753677,0.112366644,M1_b,M2_a,1,1,0.22670990448313266,0.21561856390647816
racket,That was an annoying racket.,That was a tennis racket.,False,Homonymy,annoying,tennis,M1_b_M2_b,N,0.0,0.0,0.0,7,0.0,0.295964241,0.070475042,0.0,M1_b,M2_b,1,1,0.16784869419274961,0.11782046003053281
racket,That was a loud racket.,That was an annoying racket.,True,Homonymy,loud,annoying,M1_a_M1_b,N,3.384615385,4.0,0.615384615,13,0.960768923,0.16136986,0.049786985,0.266469355,M1_a,M1_b,4,4,0.03817766157140334,0.0
racket,That was a badminton racket.,That was a tennis racket.,True,Homonymy,badminton,tennis,M2_a_M2_b,N,3.666666667,4.0,0.333333333,12,0.492365964,0.044394433,0.016634107,0.142133811,M2_a,M2_b,3,3,0.02460399452535411,0.033396651206760386
rock,He liked electronic rock.,He liked limestone rock.,False,Homonymy,electronic,limestone,M1_a_M2_a,N,0.666666667,0.0,0.666666667,12,1.23091491,0.288080692,0.106014252,0.355334527,M1_a,M2_a,2,2,0.31623281777477097,0.298642149820723
rock,He liked electronic rock.,He liked granite rock.,False,Homonymy,electronic,granite,M1_a_M2_b,N,0.181818182,0.0,0.181818182,11,0.404519917,0.303245485,0.111593366,0.121967344,M1_a,M2_b,2,2,0.3238795175640843,0.2692018513529648
rock,He liked alternative rock.,He liked limestone rock.,False,Homonymy,alternative,limestone,M1_b_M2_a,N,0.357142857,0.0,0.357142857,14,1.081817762,0.328184485,0.106030166,0.289127959,M1_b,M2_a,2,2,0.39374879615883673,0.23995811209279005
rock,He liked alternative rock.,He liked granite rock.,False,Homonymy,alternative,granite,M1_b_M2_b,N,0.166666667,0.0,0.166666667,18,0.514495755,0.344465852,0.114727795,0.121267813,M1_b,M2_b,2,2,0.3363439292579442,0.20805448397731807
rock,He liked electronic rock.,He liked alternative rock.,True,Homonymy,electronic,alternative,M1_a_M1_b,N,3.727272727,4.0,0.272727273,11,0.467099366,0.065356612,0.052857339,0.140835758,M1_a,M1_b,4,4,0.06977784956912791,0.024695169603306977
rock,He liked limestone rock.,He liked granite rock.,True,Homonymy,limestone,granite,M2_a_M2_b,N,4.0,4.0,0.0,11,0.0,0.036675572,0.009861112,0.0,M2_a,M2_b,4,4,0.03473691178263705,0.012864705207252802
run,She ran the marathon.,She ran the shop.,False,Polysemy,marathon,shop,M1_a_M2_a,V,0.583333333,0.0,0.583333333,12,0.792961461,0.329861701,0.181533337,0.228908257,M1_a,M2_a,2,2,0.04077121558673524,0.03571268587124565
run,She ran the marathon.,She ran the company.,False,Polysemy,marathon,company,M1_a_M2_b,V,0.625,0.5,0.125,8,0.744023809,0.332791328,0.209793985,0.26305214,M1_a,M2_b,2,2,0.046818852913645626,0.05561567070022877
run,She ran the race.,She ran the shop.,False,Polysemy,race,shop,M1_b_M2_a,V,0.545454545,0.0,0.545454545,22,0.800432783,0.293900847,0.240969598,0.170652843,M1_b,M2_a,2,2,0.052750626454594385,0.04567699384267576
run,She ran the race.,She ran the company.,False,Polysemy,race,company,M1_b_M2_b,V,0.625,0.5,0.125,8,0.744023809,0.306116045,0.213883042,0.26305214,M1_b,M2_b,2,2,0.043296513164717165,0.09187862486473786
run,She ran the marathon.,She ran the race.,True,Polysemy,marathon,race,M1_a_M1_b,V,4.0,4.0,0.0,17,0.0,0.190988779,0.136221111,0.0,M1_a,M1_b,4,4,0.02827484157742366,0.013742064853114355
run,She ran the shop.,She ran the company.,True,Polysemy,shop,company,M2_a_M2_b,V,4.0,4.0,0.0,10,0.0,0.058786392,0.086003184,0.0,M2_a,M2_b,4,4,0.013853385737310986,0.026183644785451876
sage,He saw the wise sage.,He saw the fragrant sage.,False,Homonymy,wise,fragrant,M1_a_M2_a,N,0.333333333,0.0,0.333333333,12,0.492365964,0.329650939,0.115150928,0.142133811,M1_a,M2_a,2,2,0.046492950605762084,0.27149980733528234
sage,He saw the wise sage.,He saw the bushy sage.,False,Homonymy,wise,bushy,M1_a_M2_b,N,0.666666667,0.0,0.666666667,15,1.175139303,0.336821139,0.093836427,0.303419663,M1_a,M2_b,2,2,0.024963511097863877,0.23263817966213063
sage,He saw the renowned sage.,He saw the fragrant sage.,False,Homonymy,renowned,fragrant,M1_b_M2_a,N,0.45,0.0,0.45,20,0.686332741,0.376201749,0.072128057,0.153468666,M1_b,M2_a,2,2,0.09695320041851285,0.1383595631446708
sage,He saw the renowned sage.,He saw the bushy sage.,False,Homonymy,renowned,bushy,M1_b_M2_b,N,0.818181818,0.0,0.818181818,11,1.250454463,0.394118071,0.083328903,0.377026206,M1_b,M2_b,2,2,0.05718223236886788,0.10049921909631687
sage,He saw the wise sage.,He saw the renowned sage.,True,Homonymy,wise,renowned,M1_a_M1_b,N,3.230769231,4.0,0.769230769,13,1.300887271,0.123151422,0.080750287,0.360801212,M1_a,M1_b,4,4,0.033543762979807545,0.09580556982053501
sage,He saw the fragrant sage.,He saw the bushy sage.,True,Homonymy,fragrant,bushy,M2_a_M2_b,N,2.5,3.0,0.5,6,0.836660027,0.041147172,0.045371413,0.341565026,M2_a,M2_b,4,4,0.05891514895848515,0.08430829645665971
scale,It was a fish scale.,It was a music scale.,False,Homonymy,fish,music,M1_a_M2_a,N,0.133333333,0.0,0.133333333,15,0.351865775,0.177956939,0.097080171,0.090851353,M1_a,M2_a,1,1,0.17938539415678867,0.34794406190073257
scale,It was a fish scale.,It was a major scale.,False,Homonymy,fish,major,M1_a_M2_b,N,0.428571429,0.0,0.428571429,7,0.786795792,0.38500911,0.134072304,0.297380857,M1_a,M2_b,1,1,0.11169663861626888,0.33917286189204643
scale,It was a lizard scale.,It was a music scale.,False,Homonymy,lizard,music,M1_b_M2_a,N,0.222222222,0.0,0.222222222,18,0.732084498,0.27836597,0.090644598,0.172553971,M1_b,M2_a,1,1,0.18465308220028387,0.3425617413485742
scale,It was a lizard scale.,It was a major scale.,False,Homonymy,lizard,major,M1_b_M2_b,N,0.307692308,0.0,0.307692308,13,0.630425172,0.436147988,0.133900106,0.174848483,M1_b,M2_b,1,1,0.10945994742350418,0.3140056594299647
scale,It was a fish scale.,It was a lizard scale.,True,Homonymy,fish,lizard,M1_a_M1_b,N,3.5,4.0,0.5,14,0.650443636,0.110029995,0.043736637,0.173838374,M1_a,M1_b,3,3,0.05460824462898983,0.032328305213008224
scale,It was a music scale.,It was a major scale.,True,Homonymy,music,major,M2_a_M2_b,N,2.5,3.0,0.5,10,1.715938357,0.334735692,0.117534041,0.542627353,M2_a,M2_b,4,4,0.053457025383323975,0.017053625634019243
scene,It was a touching scene.,It was a nature scene.,False,Polysemy,touching,nature,M1_a_M2_a,N,2.611111111,3.0,0.388888889,18,1.144752164,0.314999282,0.075829029,0.269820673,M1_a,M2_a,2,2,0.04973965387583379,0.14815659807139703
scene,It was a touching scene.,It was a panoramic scene.,False,Polysemy,touching,panoramic,M1_a_M2_b,N,2.333333333,2.0,0.333333333,9,1.322875656,0.218982518,0.05799669,0.440958552,M1_a,M2_b,2,2,0.03781755986904489,0.06749519175968621
scene,It was a well-acted scene.,It was a nature scene.,False,Polysemy,well-acted,nature,M1_b_M2_a,N,1.636363636,1.0,0.636363636,11,1.120064933,0.546362102,0.057291746,0.337712284,M1_b,M2_a,2,2,0.13774249525160565,0.18665843527614978
scene,It was a well-acted scene.,It was a panoramic scene.,False,Polysemy,well-acted,panoramic,M1_b_M2_b,N,2.090909091,2.0,0.090909091,11,0.70064905,0.569117695,0.050116241,0.211253637,M1_b,M2_b,2,2,0.07158131630503972,0.16570231237348654
scene,It was a touching scene.,It was a well-acted scene.,True,Polysemy,touching,well-acted,M1_a_M1_b,N,3.857142857,4.0,0.142857143,14,0.36313652,0.564268559,0.083350897,0.097052317,M1_a,M1_b,4,4,0.10068615082039845,0.05288587191156624
scene,It was a nature scene.,It was a panoramic scene.,True,Polysemy,nature,panoramic,M2_a_M2_b,N,3.714285714,4.0,0.285714286,14,0.611249846,0.21104008,0.056977987,0.163363393,M2_a,M2_b,3,3,0.06930843209874182,0.12802246153573038
